id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2417509339.0,547.0,87.0,53.0,1463.0,33.915,65.89200000000001,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,345275.0,41.160000000000004,60.588,,,,,,,,,,,,False,Portimonense,Sporting
2417509353.0,548.0,87.0,55.0,1463.0,41.37,56.71200000000001,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,106408.0,41.265,48.89200000000001,,,,,,,,,,,,False,Portimonense,Sporting
2417509423.0,549.0,87.0,58.0,1463.0,39.375,46.92,91.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,342697.0,39.9,22.916000000000004,,,,,,,,,,,,False,Portimonense,Sporting
2417509475.0,550.0,88.0,2.0,1463.0,63.105000000000004,16.592,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,308886.0,80.22000000000001,2.788,,,,,,,,,,,,False,Portimonense,Sporting
2417509483.0,551.0,88.0,8.0,1463.0,92.4,16.048000000000002,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,381910.0,100.48500000000001,29.444,,,,,,,,,,,,True,Portimonense,Sporting
2417509485.0,898.0,88.0,10.0,296.0,3.6750000000000003,38.692,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,23285.0,,,,,,,,,,,,1.0,Antonio Adán,,Portimonense,Sporting
2417509643.0,899.0,88.0,25.0,296.0,11.235,38.89600000000001,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'KeeperThrow', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 36, 37, 215, 218]",True,23285.0,19.32,49.43600000000001,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
2417509653.0,900.0,88.0,29.0,296.0,19.635,49.43600000000001,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,395992.0,38.745,43.656000000000006,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417509659.0,901.0,88.0,33.0,296.0,38.745,43.656000000000006,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,408962.0,46.725,63.376000000000005,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
,,88.0,33.0,,46.725,63.376000000000005,,,Carry,,,,,395992.0,62.370000000000005,56.984,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
2417509665.0,902.0,88.0,38.0,296.0,62.370000000000005,56.984,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,395992.0,81.48,63.85200000000001,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
2417509679.0,903.0,88.0,41.0,296.0,81.58500000000001,63.85200000000001,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,296364.0,73.92000000000002,63.24,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417509685.0,904.0,88.0,43.0,296.0,74.55,62.83200000000001,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,395992.0,67.62,51.748,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417509695.0,905.0,88.0,46.0,296.0,67.515,50.592000000000006,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,408962.0,65.415,40.596000000000004,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417509711.0,906.0,88.0,47.0,296.0,64.995,40.324,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384888.0,54.6,41.548,,,,,,,,,,68.0,Daniel Bragança,False,Portimonense,Sporting
,,88.0,47.0,,54.6,41.548,,,Carry,,,,,71268.0,56.910000000000004,37.944,,,,,,,,,,4.0,Sebastián Coates,False,Portimonense,Sporting
2417509739.0,907.0,88.0,51.0,296.0,56.910000000000004,37.944,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,71268.0,75.60000000000001,35.496,,,,,,,,,,4.0,Sebastián Coates,True,Portimonense,Sporting
,,88.0,51.0,,75.60000000000001,35.496,,,Carry,,,,,434076.0,70.35000000000001,30.94,,,,,,,,,,91.0,Rodrigo Ribeiro,False,Portimonense,Sporting
2417509747.0,908.0,88.0,54.0,296.0,70.35000000000001,30.94,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,434076.0,78.015,27.064,,,,,,,,,,91.0,Rodrigo Ribeiro,False,Portimonense,Sporting
2417509775.0,909.0,88.0,56.0,296.0,78.12,27.404,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ShotAssist', 'Length', 'IntentionalAssist', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,279177.0,82.215,38.080000000000005,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
,,88.0,56.0,,82.215,38.080000000000005,,,Carry,,,,,384888.0,85.575,38.148,,,,,,,,,,68.0,Daniel Bragança,False,Portimonense,Sporting
2417509777.0,910.0,88.0,58.0,296.0,85.575,38.148,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['BlockedX', 'RegularPlay', 'RelatedEventId', 'LowRight', 'Zone', 'Assisted', 'OppositeRelatedEvent', 'OutOfBoxCentre', 'GoalMouthY', 'GoalMouthZ', 'LeftFoot', 'IntentionalAssist', 'StandingSave', 'BlockedY']","[91, 9, 10, 2, 3, 13]",True,384888.0,,,909.0,279177.0,97.8,50.9,17.1,47.3,True,,,68.0,Daniel Bragança,,Portimonense,Sporting
2417509781.0,552.0,88.0,59.0,1463.0,7.14,32.300000000000004,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'Hands', 'DivingSave', 'ParriedDanger', 'KeeperSaveObox']","[91, 108, 113, 83, 77, 79, 82]",True,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509789.0,911.0,89.0,0.0,296.0,93.765,28.900000000000002,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'OtherBodyPart', 'Zone']","[91, 69]",True,434076.0,,,,,,,,,,,,91.0,Rodrigo Ribeiro,,Portimonense,Sporting
2417509811.0,554.0,89.0,1.0,1463.0,8.715000000000002,37.06,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,422207.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509791.0,553.0,89.0,3.0,1463.0,2.415,36.856,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,310029.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509839.0,555.0,89.0,8.0,1463.0,5.04,31.348000000000003,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Longball']","[91, 120, 128, 36, 38, 217, 218]",True,310029.0,73.605,11.152,,,,,,,,,,,,True,Portimonense,Sporting
2417509833.0,912.0,89.0,14.0,296.0,14.91,54.74,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Portimonense,Sporting
2417509935.0,913.0,89.0,15.0,296.0,14.91,54.74,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,395992.0,3.9899999999999998,36.448,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417509947.0,914.0,89.0,17.0,296.0,4.9350000000000005,37.128,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,22.155,30.668000000000003,,,,,,,,,,1.0,Antonio Adán,False,Portimonense,Sporting
2417509961.0,915.0,89.0,18.0,296.0,21.525000000000002,29.852,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Chipped', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Longball', 'Length']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,71268.0,71.19,47.53200000000001,,,,,,,,,,4.0,Sebastián Coates,True,Portimonense,Sporting
,,89.0,18.0,,71.19,47.53200000000001,,,Carry,,,,,434076.0,65.625,47.804,,,,,,,,,,91.0,Rodrigo Ribeiro,False,Portimonense,Sporting
2417518991.0,965.0,89.0,28.0,296.0,65.625,47.804,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,434076.0,80.115,62.15200000000001,,,,,,,,,,91.0,Rodrigo Ribeiro,False,Portimonense,Sporting
,,89.0,28.0,,80.115,62.15200000000001,,,Carry,,,,,296364.0,95.34,54.33200000000001,,,,,,,,,,11.0,Nuno Santos,True,Portimonense,Sporting
2417509979.0,916.0,89.0,31.0,296.0,95.34,54.33200000000001,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ShotAssist', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,296364.0,88.72500000000001,39.57600000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,89.0,31.0,,88.72500000000001,39.57600000000001,,,Carry,,,,,279177.0,90.3,38.556000000000004,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417509975.0,556.0,89.0,33.0,1463.0,16.8,30.464,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,342697.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509983.0,917.0,89.0,33.0,296.0,88.2,37.536,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,279177.0,,,,,,,,,,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417509985.0,918.0,89.0,34.0,296.0,90.3,38.556000000000004,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['Zone', 'IntentionalAssist', 'LowLeft', 'RelatedEventId', 'LeftFoot', 'GoalMouthZ', 'Blocked', 'BlockedX', 'StandingSave', 'OppositeRelatedEvent', 'BoxCentre', 'Assisted', 'GoalMouthY', 'RegularPlay', 'BlockedY']","[91, 10, 1, 3, 11, 13]",True,279177.0,,,916.0,296364.0,88.8,55.8,19.0,52.0,True,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417509987.0,557.0,89.0,34.0,1463.0,13.86,32.300000000000004,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'OutfielderBlock']","[91, 58]",True,422207.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509993.0,558.0,89.0,36.0,1463.0,12.81,32.572,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,422207.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417509989.0,919.0,89.0,36.0,296.0,92.19,35.428000000000004,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,279177.0,,,,,,,,,,,,23.0,Marcus Edwards,,Portimonense,Sporting
2417510169.0,920.0,90.0,4.0,296.0,104.47500000000001,0.34,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'CornerTaken', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,94868.0,100.48500000000001,2.5160000000000005,,,,,,,,,,17.0,Pablo Sarabia,False,Portimonense,Sporting
2417510193.0,921.0,90.0,6.0,296.0,100.48500000000001,2.5160000000000005,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,279177.0,87.99,1.904,,,,,,,,,,23.0,Marcus Edwards,False,Portimonense,Sporting
2417510209.0,922.0,90.0,9.0,296.0,87.99,1.904,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,94868.0,80.85000000000001,16.932,,,,,,,,,,17.0,Pablo Sarabia,False,Portimonense,Sporting
2417510251.0,923.0,90.0,11.0,296.0,80.115,17.34,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,362352.0,84.84,2.176,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
,,90.0,11.0,,84.84,2.176,,,Carry,,,,,94868.0,82.32000000000001,1.7680000000000002,,,,,,,,,,17.0,Pablo Sarabia,False,Portimonense,Sporting
2417510261.0,924.0,90.0,15.0,296.0,82.32000000000001,1.7680000000000002,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,94868.0,81.165,16.932,,,,,,,,,,17.0,Pablo Sarabia,True,Portimonense,Sporting
2417510265.0,925.0,90.0,17.0,296.0,81.165,16.932,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,408962.0,83.58,14.212,,,,,,,,,,15.0,Manuel Ugarte,False,Portimonense,Sporting
2417510289.0,559.0,90.0,17.0,1463.0,24.465000000000003,52.02,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417510413.0,927.0,90.0,38.0,296.0,81.58500000000001,0.0,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'ShotAssist', 'ThrowIn', 'Length', 'Angle', 'Zone', 'PassEndY', 'KeyPass']","[91, 212, 123, 40, 45, 35, 37, 217]",True,362352.0,80.53500000000001,19.176000000000002,,,,,,,,,,24.0,Pedro Porro,True,Portimonense,Sporting
2417510415.0,928.0,90.0,41.0,296.0,80.53500000000001,20.196,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['BlockedY', 'LowLeft', 'StandingSave', 'RelatedEventId', 'Blocked', 'BlockedX', 'GoalMouthY', 'GoalMouthZ', 'LeftFoot', 'OutOfBoxCentre', 'RegularPlay', 'Zone', 'Assisted', 'OppositeRelatedEvent']","[91, 10, 2, 3, 11, 13]",True,384888.0,,,927.0,362352.0,80.6,33.6,19.0,52.9,True,,,68.0,Daniel Bragança,,Portimonense,Sporting
2417510431.0,561.0,90.0,41.0,1463.0,19.740000000000002,42.84,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'StandingSave', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,422207.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417510787.0,566.0,90.0,42.0,1463.0,24.150000000000002,42.024,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave', 'Head']",[91],True,370001.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417510427.0,929.0,90.0,43.0,296.0,74.55,15.436,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,408962.0,84.42000000000002,19.244000000000003,,,,,,,,,,15.0,Manuel Ugarte,True,Portimonense,Sporting
2417510465.0,562.0,90.0,44.0,1463.0,19.95,43.384,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Chipped', 'Angle', 'Length']","[91, 117, 30, 124, 36, 37, 216, 218]",True,422207.0,45.57,62.424,,,,,,,,,,,,False,Portimonense,Sporting
2417510467.0,563.0,90.0,47.0,1463.0,43.155,64.60000000000001,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,130506.0,,,,,,,,,,,,,,,Portimonense,Sporting
2417510535.0,931.0,90.0,54.0,296.0,69.19500000000001,0.0,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'ThrowIn', 'Longball', 'PassEndY']","[91, 212, 35, 37, 216]",True,362352.0,44.730000000000004,4.964,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
,,90.0,54.0,,44.730000000000004,4.964,,,Carry,,,,,109474.0,43.575,14.620000000000001,,,,,,,,,,47.0,Ricardo Esgaio,False,Portimonense,Sporting
2417510583.0,932.0,91.0,2.0,296.0,43.575,14.620000000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,109474.0,44.52,43.044000000000004,,,,,,,,,,47.0,Ricardo Esgaio,False,Portimonense,Sporting
,,91.0,2.0,,44.52,43.044000000000004,,,Carry,,,,,395992.0,60.375,45.900000000000006,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
2417510623.0,933.0,91.0,5.0,296.0,60.375,45.900000000000006,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Longball', 'Length', 'StandingSave']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,395992.0,102.48,57.596000000000004,,,,,,,,,,25.0,Gonçalo Inácio,True,Portimonense,Sporting
,,91.0,5.0,,102.48,57.596000000000004,,,Carry,,,,,296364.0,97.755,58.82000000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417510655.0,934.0,91.0,13.0,296.0,97.755,58.82000000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,296364.0,80.01,56.168,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,91.0,13.0,,80.01,56.168,,,Carry,,,,,395992.0,80.85000000000001,59.228,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
2417510669.0,935.0,91.0,16.0,296.0,80.85000000000001,59.228,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,395992.0,77.49,64.60000000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Portimonense,Sporting
,,91.0,16.0,,77.49,64.60000000000001,,,Carry,,,,,296364.0,75.60000000000001,65.07600000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
2417510681.0,936.0,91.0,19.0,296.0,75.60000000000001,65.07600000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,296364.0,60.900000000000006,66.30000000000001,,,,,,,,,,11.0,Nuno Santos,False,Portimonense,Sporting
,,91.0,19.0,,60.900000000000006,66.30000000000001,,,Carry,,,,,384888.0,65.10000000000001,63.85200000000001,,,,,,,,,,68.0,Daniel Bragança,False,Portimonense,Sporting
2417510693.0,937.0,91.0,21.0,296.0,65.10000000000001,63.85200000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384888.0,72.34500000000001,66.028,,,,,,,,,,68.0,Daniel Bragança,False,Portimonense,Sporting
2417510697.0,938.0,91.0,23.0,296.0,73.815,65.89200000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'Longball', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,296364.0,83.47500000000001,14.008000000000003,,,,,,,,,,11.0,Nuno Santos,True,Portimonense,Sporting
2417510711.0,939.0,91.0,26.0,296.0,83.47500000000001,14.008000000000003,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362352.0,85.05,19.584000000000003,,,,,,,,,,24.0,Pedro Porro,False,Portimonense,Sporting
2417510737.0,940.0,91.0,28.0,296.0,85.05,19.584000000000003,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,94868.0,105.0,23.052,,,,,,,,,,17.0,Pablo Sarabia,True,Portimonense,Sporting
2417510877.0,567.0,91.0,55.0,1463.0,4.305,32.572,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'GoalKick', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,310029.0,15.120000000000001,23.732,,,,,,,,,,,,False,Portimonense,Sporting
2417510889.0,568.0,91.0,55.0,1463.0,15.120000000000001,23.732,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 118, 120, 29, 35, 37, 215, 218]",True,422207.0,10.5,34.884,,,,,,,,,,,,False,Portimonense,Sporting
2417510899.0,569.0,91.0,56.0,1463.0,10.395000000000001,35.02,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,310029.0,58.17,23.936000000000003,,,,,,,,,,,,True,Portimonense,Sporting
2417510891.0,942.0,91.0,59.0,296.0,46.2,45.084,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Portimonense,Sporting
2417510903.0,570.0,91.0,59.0,1463.0,58.800000000000004,22.916000000000004,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,106408.0,,,,,,,,,,,,,,,Portimonense,Sporting
