id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2375825625.0,737.0,89.0,48.0,251.0,0.0,0.0,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId', 'FormationSlot']",[213],False,128801.0,,,736.0,422200.0,,,,,,,,14.0,Rubén Oliveira,,Moreirense,Santa Clara
2375825673.0,738.0,89.0,59.0,251.0,4.620000000000001,29.852,92.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Longball', 'MissHigh', 'GoalKick', 'Angle']","[91, 120, 128, 36, 37, 216, 218]",True,361916.0,64.575,42.364000000000004,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375825663.0,810.0,90.0,1.0,108.0,45.15,24.344,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,261990.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375825699.0,811.0,90.0,2.0,108.0,45.36000000000001,23.664,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Longball', 'Zone', 'Angle', 'Length']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,261990.0,79.38,8.908000000000001,,,,,,,,,,,,True,Moreirense,Santa Clara
2375825711.0,812.0,90.0,5.0,108.0,85.365,10.404000000000002,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Chipped', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'RightFoot', 'Cross']","[91, 137, 124, 126, 36, 37, 217, 218]",True,135347.0,87.675,11.696,,,,,,,,,,,,False,Moreirense,Santa Clara
2376618311.0,816.0,90.0,5.0,251.0,17.325,57.188,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375825751.0,740.0,90.0,8.0,251.0,5.565,38.828,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Claim,Successful,"['Zone', 'HighClaim']","[91, 93, 104]",True,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Moreirense,Santa Clara
2375825863.0,741.0,90.0,24.0,251.0,15.855,43.316,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 120, 128, 36, 37, 217, 218]",True,361916.0,78.22500000000001,57.664,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
2375825875.0,814.0,90.0,29.0,108.0,24.78,18.836000000000002,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 139, 36, 37, 215, 218]",True,122089.0,27.930000000000003,24.14,,,,,,,,,,,,False,Moreirense,Santa Clara
2375825903.0,816.0,90.0,30.0,108.0,29.505000000000003,25.636000000000003,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'StandingSave', 'Longball', 'Length', 'Zone', 'Angle']","[91, 118, 120, 128, 36, 37, 216, 218]",True,370018.0,48.195,35.632000000000005,,,,,,,,,,,,False,Moreirense,Santa Clara
2375825917.0,742.0,90.0,34.0,251.0,54.81,31.348000000000003,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,274646.0,,,,,,,,,,,,17.0,Cristian Tassano,,Moreirense,Santa Clara
2375825907.0,817.0,90.0,34.0,108.0,50.19,36.652,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,407306.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375825945.0,743.0,90.0,34.0,251.0,52.92,30.328000000000003,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,274646.0,72.97500000000001,38.89600000000001,,,,,,,,,,17.0,Cristian Tassano,True,Moreirense,Santa Clara
2375825949.0,818.0,90.0,36.0,108.0,28.980000000000004,35.632000000000005,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Longball', 'PassEndY', 'Length', 'Angle']","[91, 117, 127, 36, 38, 215, 218]",True,421984.0,33.39,30.464,,,,,,,,,,,,False,Moreirense,Santa Clara
2375825957.0,819.0,90.0,38.0,108.0,33.495,30.464,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,370018.0,45.15,35.02,,,,,,,,,,,,False,Moreirense,Santa Clara
2375842155.0,794.0,90.0,39.0,251.0,59.325,42.228,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'HeadPass', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 120, 29, 139, 36, 38, 216, 218]",True,101748.0,65.10000000000001,31.144000000000002,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
2375825979.0,820.0,90.0,40.0,108.0,43.260000000000005,41.480000000000004,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,407306.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2376618337.0,881.0,90.0,41.0,108.0,36.645,37.604,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826021.0,821.0,90.0,41.0,108.0,36.75,37.332,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,370018.0,40.214999999999996,55.828,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826039.0,822.0,90.0,47.0,108.0,68.775,62.764,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,403863.0,71.19,66.84400000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826061.0,744.0,90.0,50.0,251.0,31.290000000000003,1.7000000000000002,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,342731.0,,,,,,,,,,,,20.0,Óscar Barreto,,Moreirense,Santa Clara
2375826065.0,823.0,90.0,50.0,108.0,73.71000000000001,66.30000000000001,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 54]",True,363792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826099.0,824.0,90.0,53.0,108.0,76.44,63.17200000000001,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'Cross', 'RightFoot', 'ShotAssist', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'IntentionalAssist', 'Length', 'Angle', 'KeyPass']","[91, 119, 123, 137, 124, 125, 40, 41, 36, 38, 217, 218]",True,363792.0,95.13,37.876000000000005,,,,,,,,,,,,True,Moreirense,Santa Clara
2375826101.0,825.0,90.0,54.0,108.0,94.92000000000002,37.672000000000004,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,135347.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826123.0,746.0,90.0,54.0,251.0,10.08,30.328000000000003,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,318502.0,,,,,,,,,,,,3.0,Mikel Villanueva,,Moreirense,Santa Clara
2375826103.0,826.0,90.0,54.0,108.0,95.55,37.604,93.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['Zone', 'Head', 'GoalMouthZ', 'IntentionalAssist', 'RegularPlay', 'RelatedEventId', 'GoalMouthY', 'BoxCentre', 'Assisted']","[91, 7, 90, 10, 85, 1, 3, 14]",True,135347.0,,,824.0,363792.0,56.9,47.2,True,,,,,,,,Moreirense,Santa Clara
2375826291.0,747.0,91.0,21.0,251.0,5.670000000000001,30.872,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Chipped', 'Zone', 'Longball', 'PassEndX', 'Angle', 'GoalKick', 'MissHigh']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,361916.0,67.41000000000001,35.904,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
,,91.0,21.0,,67.41000000000001,35.904,,,Carry,,,,,342731.0,68.46000000000001,39.372,,,,,,,,,,20.0,Óscar Barreto,False,Moreirense,Santa Clara
2375826299.0,748.0,91.0,25.0,251.0,68.46000000000001,39.372,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,342731.0,,,,,,,,,,,,20.0,Óscar Barreto,,Moreirense,Santa Clara
2375826287.0,828.0,91.0,25.0,108.0,36.54,28.628000000000004,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826307.0,749.0,91.0,25.0,251.0,67.41000000000001,35.904,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 139, 36, 38, 217, 218]",True,342731.0,79.38,32.096000000000004,,,,,,,,,,20.0,Óscar Barreto,True,Moreirense,Santa Clara
2375826297.0,829.0,91.0,27.0,108.0,25.725,29.308000000000003,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,421984.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826331.0,830.0,91.0,27.0,108.0,24.990000000000002,29.512,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,421984.0,8.82,32.164,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826407.0,831.0,91.0,29.0,108.0,8.82,31.892000000000003,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,408374.0,16.065,17.748,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826453.0,832.0,91.0,36.0,108.0,28.245,16.524,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 127, 36, 37, 215, 218]",True,322792.0,29.19,51.00000000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826479.0,833.0,91.0,40.0,108.0,33.81,58.004000000000005,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,421984.0,42.63,52.7,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826489.0,834.0,91.0,43.0,108.0,43.365,58.412000000000006,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,407306.0,54.915,65.89200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826535.0,835.0,91.0,45.0,108.0,55.33500000000001,66.096,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,403863.0,64.68,66.23200000000001,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826551.0,836.0,91.0,49.0,108.0,60.69,60.99600000000001,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Chipped', 'Zone', 'Longball', 'PassEndY', 'Angle', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,407306.0,71.61,23.12,,,,,,,,,,,,True,Moreirense,Santa Clara
2375826565.0,750.0,91.0,52.0,251.0,28.875,59.43200000000001,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,143035.0,,,,,,,,,,,,16.0,Paulo Henrique,,Moreirense,Santa Clara
2375826587.0,751.0,91.0,53.0,251.0,28.875,59.43200000000001,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,143035.0,80.745,46.104,,,,,,,,,,16.0,Paulo Henrique,True,Moreirense,Santa Clara
2375826581.0,837.0,91.0,56.0,108.0,23.31,27.404,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826617.0,838.0,91.0,57.0,108.0,23.52,27.404,94.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,408374.0,31.290000000000003,11.968000000000002,,,,,,,,,,,,False,Moreirense,Santa Clara
2375826667.0,839.0,92.0,0.0,108.0,35.175000000000004,11.152,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Chipped', 'PassEndY', 'Zone', 'Length', 'Longball', 'Angle', 'StandingSave']","[91, 120, 124, 128, 36, 38, 217, 218]",True,322792.0,79.59,10.948000000000002,,,,,,,,,,,,True,Moreirense,Santa Clara
2375826671.0,752.0,92.0,3.0,251.0,24.78,55.42,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,130450.0,,,,,,,,,,,,6.0,Mansur,,Moreirense,Santa Clara
2375826669.0,840.0,92.0,3.0,108.0,80.22000000000001,12.58,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826691.0,753.0,92.0,3.0,251.0,24.044999999999998,53.788,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'HeadPass', 'Zone']","[91, 117, 30, 139, 36, 38, 215, 218]",True,130450.0,34.02,52.496,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
2375826693.0,754.0,92.0,4.0,251.0,34.02,52.496,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,,25.0,Hidemasa Morita,,Moreirense,Santa Clara
,,92.0,4.0,,34.02,52.496,,,Carry,,,,,409279.0,34.545,54.74,,,,,,,,,,25.0,Hidemasa Morita,False,Moreirense,Santa Clara
2375826745.0,755.0,92.0,5.0,251.0,34.545,54.74,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,409279.0,59.535000000000004,64.60000000000001,,,,,,,,,,25.0,Hidemasa Morita,True,Moreirense,Santa Clara
2375826751.0,756.0,92.0,9.0,251.0,60.27,64.87200000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[91, 63]",True,342731.0,,,,,,,,,,,,20.0,Óscar Barreto,,Moreirense,Santa Clara
2375826735.0,841.0,92.0,9.0,108.0,44.730000000000004,3.128,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent', 'StandingSave']",[64],False,370018.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826897.0,757.0,92.0,23.0,251.0,60.900000000000006,64.05600000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'FreekickTaken', 'StandingSave', 'Zone']","[91, 117, 30, 132, 35, 38, 216, 218]",True,101748.0,39.06,62.968,,,,,,,,,,8.0,Anderson Carvalho,False,Moreirense,Santa Clara
2375826925.0,758.0,92.0,25.0,251.0,39.06,62.968,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Longball', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 127, 35, 38, 215, 218]",True,130450.0,13.23,38.556000000000004,,,,,,,,,,6.0,Mansur,False,Moreirense,Santa Clara
2375826971.0,759.0,92.0,32.0,251.0,13.334999999999999,37.74,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,361916.0,74.97000000000001,62.628,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
,,92.0,32.0,,74.97000000000001,62.628,,,Carry,,,,,143035.0,72.66000000000001,63.376000000000005,,,,,,,,,,16.0,Paulo Henrique,False,Moreirense,Santa Clara
2375826981.0,760.0,92.0,35.0,251.0,72.66000000000001,63.376000000000005,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,143035.0,,,,,,,,,,,,16.0,Paulo Henrique,,Moreirense,Santa Clara
2375826951.0,842.0,92.0,35.0,108.0,32.34,4.6240000000000006,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,122089.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826989.0,761.0,92.0,35.0,251.0,74.97000000000001,62.628,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'HeadPass', 'Zone', 'PassEndY']","[91, 120, 29, 139, 36, 37, 217, 218]",True,143035.0,88.30499999999999,65.28,,,,,,,,,,16.0,Paulo Henrique,False,Moreirense,Santa Clara
2375826991.0,843.0,92.0,38.0,108.0,14.175,3.128,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375826995.0,844.0,92.0,38.0,108.0,14.175,3.128,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 118, 120, 29, 35, 37, 215, 218]",True,322792.0,3.9899999999999998,18.360000000000003,,,,,,,,,,,,False,Moreirense,Santa Clara
2375827009.0,762.0,92.0,41.0,251.0,102.27000000000001,48.348,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
,,92.0,41.0,,102.27000000000001,48.348,,,Carry,,,,,425086.0,101.85000000000001,45.696000000000005,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375827027.0,763.0,92.0,42.0,251.0,101.85000000000001,45.696000000000005,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['DeepBoxLeft', 'BlockedX', 'GoalMouthZ', 'RightFoot', 'LowCentre', 'BlockedY', 'OppositeRelatedEvent', 'GoalMouthY', 'Zone', 'StandingSave', 'RegularPlay']","[91, 9, 10, 1, 3, 12]",True,425086.0,,,,,3.2,51.8,True,98.4,60.8,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375827039.0,845.0,92.0,43.0,108.0,1.6800000000000002,27.472,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'Feet', 'ParriedSafe', 'OppositeRelatedEvent', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 78, 79, 81]",True,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375827037.0,764.0,92.0,43.0,251.0,100.80000000000001,42.29600000000001,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375827043.0,846.0,92.0,43.0,108.0,4.2,25.704,95.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,408374.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375827245.0,765.0,93.0,15.0,251.0,104.47500000000001,67.66000000000001,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'CornerTaken', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,342731.0,101.22000000000001,66.028,,,,,,,,,,20.0,Óscar Barreto,False,Moreirense,Santa Clara
,,93.0,15.0,,101.22000000000001,66.028,,,Carry,,,,,425086.0,98.28,66.028,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375827275.0,766.0,93.0,20.0,251.0,98.28,66.028,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,425086.0,78.64500000000001,65.07600000000001,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375827305.0,767.0,93.0,24.0,251.0,77.175,65.28,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Longball', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 127, 35, 38, 215, 218]",True,143035.0,21.21,43.52,,,,,,,,,,16.0,Paulo Henrique,False,Moreirense,Santa Clara
2375827327.0,768.0,93.0,28.0,251.0,22.365000000000002,42.908,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Chipped', 'Length', 'PassEndY', 'StandingSave', 'Longball', 'Zone', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,361916.0,83.58,44.268,,,,,,,,,,99.0,Marco Pereira,True,Moreirense,Santa Clara
,,93.0,28.0,,83.58,44.268,,,Carry,,,,,425086.0,83.265,46.24,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375827329.0,769.0,93.0,31.0,251.0,83.265,46.24,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,425086.0,,,,,,,,,,,,30.0,Mohammad Mohebbi,,Moreirense,Santa Clara
2375827343.0,848.0,93.0,31.0,108.0,21.735,21.76,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,322792.0,,,,,,,,,,,,,,,Moreirense,Santa Clara
2375827355.0,770.0,93.0,31.0,251.0,84.21000000000001,44.268,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'HeadPass', 'PassEndY', 'Length']","[91, 120, 29, 139, 36, 38, 217, 218]",True,425086.0,89.565,29.308000000000003,,,,,,,,,,30.0,Mohammad Mohebbi,False,Moreirense,Santa Clara
2375827369.0,849.0,93.0,34.0,108.0,14.28,38.080000000000005,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 94, 95, 215]",True,421984.0,2.1,17.34,,,,,,,,,,,,,Moreirense,Santa Clara
2375827375.0,850.0,93.0,38.0,108.0,2.1,17.34,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 94, 95, 215]",True,322792.0,8.295,0.0,,,,,,,,,,,,,Moreirense,Santa Clara
2375827465.0,772.0,93.0,49.0,251.0,89.14500000000001,68.0,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn']","[91, 212, 35, 38, 217]",True,143035.0,85.575,62.016000000000005,,,,,,,,,,16.0,Paulo Henrique,False,Moreirense,Santa Clara
2375827477.0,773.0,93.0,49.0,251.0,85.67999999999999,59.024,96.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,342731.0,85.89,65.89200000000001,,,,,,,,,,20.0,Óscar Barreto,False,Moreirense,Santa Clara
