id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
,,80.0,28.0,,55.125,1.7680000000000002,,,Carry,,,,,114323.0,60.58500000000001,1.1560000000000001,,,,,,,,,,,22.0,Valentino Lazaro,False,Benfica,Moreirense
2373947259.0,899.0,80.0,32.0,299.0,60.58500000000001,1.1560000000000001,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,114323.0,72.45,2.176,,,,,,,,,,,22.0,Valentino Lazaro,False,Benfica,Moreirense
2373947271.0,554.0,80.0,35.0,108.0,27.825000000000003,65.008,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,392742.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373947275.0,555.0,80.0,37.0,108.0,31.080000000000002,50.660000000000004,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,370018.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373947321.0,556.0,80.0,37.0,108.0,32.550000000000004,50.592000000000006,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Longball', 'Chipped', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,370018.0,84.315,65.688,,,,,,,,,,,,,True,Benfica,Moreirense
2373947339.0,557.0,80.0,47.0,108.0,91.03500000000001,50.79600000000001,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'ShotAssist', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,407306.0,80.64,42.568000000000005,,,,,,,,,,,,,False,Benfica,Moreirense
2373947345.0,558.0,80.0,48.0,108.0,79.905,40.93600000000001,82.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['OutOfBoxCentre', 'Assisted', 'RegularPlay', 'RightFoot', 'Zone', 'GoalMouthY', 'GoalMouthZ', 'RelatedEventId', 'HighRight']","[91, 7, 10, 2, 3, 12]",True,370018.0,,,,,62.5,37.5,True,557.0,407306.0,,,,,,,Benfica,Moreirense
2373947683.0,906.0,81.0,10.0,299.0,0.0,0.0,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'PlayerPosition', 'RelatedEventId']",[214],False,125476.0,,,,,,,,907.0,81928.0,,,,20.0,João Mário,,Benfica,Moreirense
2373947689.0,907.0,81.0,10.0,299.0,0.0,0.0,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[213],False,81928.0,,,,,,,,906.0,125476.0,,,,21.0,Pizzi,,Benfica,Moreirense
2373947725.0,908.0,81.0,11.0,299.0,0.0,0.0,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[214],False,135127.0,,,,,,,,909.0,395802.0,,,,27.0,Rafa,,Benfica,Moreirense
2373947731.0,909.0,81.0,11.0,299.0,0.0,0.0,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'JerseyNumber', 'PlayerPosition', 'RelatedEventId']",[213],False,395802.0,,,,,,,,908.0,135127.0,,,,88.0,Gonçalo Ramos,,Benfica,Moreirense
2373947573.0,901.0,81.0,16.0,299.0,4.515,33.728,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'GoalKick', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,22.47,24.956000000000003,,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Benfica,Moreirense
,,81.0,16.0,,22.47,24.956000000000003,,,Carry,,,,,75691.0,40.53,25.568,,,,,,,,,,,30.0,Nicolás Otamendi,True,Benfica,Moreirense
2373947591.0,902.0,81.0,21.0,299.0,40.53,25.568,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,46.095,44.064,,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Moreirense
,,81.0,21.0,,46.095,44.064,,,Carry,,,,,142318.0,55.125,35.904,,,,,,,,,,,28.0,Julian Weigl,True,Benfica,Moreirense
2373947615.0,903.0,81.0,25.0,299.0,55.125,35.904,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,142318.0,70.875,1.972,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
,,81.0,25.0,,70.875,1.972,,,Carry,,,,,114323.0,74.025,3.3320000000000003,,,,,,,,,,,22.0,Valentino Lazaro,False,Benfica,Moreirense
2373947635.0,904.0,81.0,30.0,299.0,74.025,3.3320000000000003,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,114323.0,83.685,4.964,,,,,,,,,,,22.0,Valentino Lazaro,False,Benfica,Moreirense
,,81.0,30.0,,83.685,4.964,,,Carry,,,,,343029.0,83.79,9.520000000000001,,,,,,,,,,,17.0,Diogo Gonçalves,False,Benfica,Moreirense
2373947641.0,905.0,81.0,33.0,299.0,83.79,9.520000000000001,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,343029.0,90.92999999999999,17.68,,,,,,,,,,,17.0,Diogo Gonçalves,True,Benfica,Moreirense
2373947645.0,560.0,81.0,34.0,108.0,14.490000000000002,53.720000000000006,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373947695.0,561.0,81.0,35.0,108.0,14.490000000000002,53.720000000000006,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,342769.0,22.995,50.864000000000004,,,,,,,,,,,,,False,Benfica,Moreirense
2373947727.0,562.0,81.0,39.0,108.0,24.36,52.97200000000001,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,370018.0,30.240000000000002,44.676,,,,,,,,,,,,,False,Benfica,Moreirense
2373947767.0,563.0,81.0,44.0,108.0,46.935,35.088,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Longball', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 127, 36, 38, 216, 218]",True,322766.0,64.05,5.236000000000001,,,,,,,,,,,,,False,Benfica,Moreirense
2373947787.0,564.0,81.0,48.0,108.0,69.825,5.168,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,261990.0,67.83,15.912,,,,,,,,,,,,,False,Benfica,Moreirense
2373947837.0,565.0,81.0,51.0,108.0,67.935,13.396,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322766.0,71.715,4.0120000000000005,,,,,,,,,,,,,False,Benfica,Moreirense
2373947839.0,566.0,81.0,57.0,108.0,76.65,11.016,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Offensive']","[91, 63]",True,261990.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373947847.0,910.0,81.0,57.0,299.0,28.35,56.984,83.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,107252.0,,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Benfica,Moreirense
2373948237.0,568.0,82.0,47.0,108.0,79.485,9.928,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Cross', 'Chipped', 'Length', 'Zone', 'PassEndY', 'FreekickTaken', 'RightFoot', 'Angle']","[91, 137, 124, 126, 36, 37, 217, 218]",True,261990.0,94.29,30.668000000000003,,,,,,,,,,,,,True,Benfica,Moreirense
2373948229.0,912.0,82.0,50.0,299.0,9.66,37.604,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,281025.0,,,,,,,,,,,,,15.0,Roman Yaremchuk,,Benfica,Moreirense
2373948239.0,569.0,82.0,50.0,108.0,95.34,30.396000000000004,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,342769.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373948231.0,913.0,82.0,50.0,299.0,8.61,37.944,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Head']","[91, 94, 95, 57, 215]",True,281025.0,11.13,31.348000000000003,,,,,,,,,,,15.0,Roman Yaremchuk,,Benfica,Moreirense
2373948251.0,914.0,82.0,51.0,299.0,11.13,31.348000000000003,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 94, 95, 215]",True,395802.0,19.32,34.068000000000005,,,,,,,,,,,88.0,Gonçalo Ramos,,Benfica,Moreirense
2373948267.0,915.0,82.0,53.0,299.0,19.740000000000002,34.884,84.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'Longball']","[91, 120, 128, 36, 37, 216, 218]",True,343029.0,64.155,68.0,,,,,,,,,,,17.0,Diogo Gonçalves,True,Benfica,Moreirense
2373948641.0,571.0,83.0,50.0,108.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,322766.0,,,,,,,,572.0,401149.0,,,,,,,Benfica,Moreirense
2373948649.0,572.0,83.0,50.0,108.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition', 'FormationSlot']",[213],False,401149.0,,,,,,,,571.0,322766.0,,,,,,,Benfica,Moreirense
2373948715.0,573.0,83.0,56.0,108.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[214],False,122089.0,,,,,,,,574.0,401148.0,,,,,,,Benfica,Moreirense
2373948719.0,574.0,83.0,56.0,108.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'PlayerPosition', 'JerseyNumber', 'RelatedEventId']",[213],False,401148.0,,,,,,,,573.0,122089.0,,,,,,,Benfica,Moreirense
2373949209.0,584.0,83.0,57.0,108.0,0.0,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['PlayerPosition', 'CaptainPlayerId', 'InvolvedPlayers', 'TeamFormation', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,,Benfica,Moreirense
2373948749.0,575.0,83.0,58.0,108.0,46.515,0.0,85.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 36, 37, 216]",True,401149.0,63.315,7.548,,,,,,,,,,,,,True,Benfica,Moreirense
2373948755.0,576.0,84.0,0.0,108.0,63.315,7.684000000000001,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,363792.0,,,,,,,,,,,,,,,,Benfica,Moreirense
2373948751.0,917.0,84.0,0.0,299.0,30.87,51.816,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,142318.0,,,,,,,,,,,,,28.0,Julian Weigl,,Benfica,Moreirense
2373948763.0,918.0,84.0,1.0,299.0,30.87,51.816,86.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,142318.0,26.985,42.160000000000004,,,,,,,,,,,28.0,Julian Weigl,False,Benfica,Moreirense
