id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2374562479.0,45.0,4.0,25.0,1463.0,28.455000000000002,53.516000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'FreekickTaken', 'PassEndX', 'Zone']","[91, 117, 30, 132, 35, 38, 215, 218]",True,342696.0,23.625,44.268,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562481.0,46.0,4.0,26.0,1463.0,23.730000000000004,44.268,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,380545.0,26.145,49.232000000000006,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374562505.0,47.0,4.0,26.0,1463.0,26.25,49.164,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Longball', 'Angle', 'Length']","[91, 117, 127, 35, 38, 215, 218]",True,342696.0,23.730000000000004,15.64,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,4.0,26.0,,23.730000000000004,15.64,,,Carry,,,,,360107.0,24.990000000000002,14.280000000000001,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374562517.0,48.0,4.0,32.0,1463.0,24.990000000000002,14.280000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,13.65,33.184,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,4.0,32.0,,13.65,33.184,,,Carry,,,,,310029.0,14.91,37.06,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374562531.0,49.0,4.0,35.0,1463.0,14.91,37.06,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,23.415000000000003,54.604,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,4.0,35.0,,23.415000000000003,54.604,,,Carry,,,,,342696.0,26.46,58.82000000000001,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562553.0,50.0,4.0,38.0,1463.0,26.46,58.82000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,24.36,47.736000000000004,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,4.0,38.0,,24.36,47.736000000000004,,,Carry,,,,,380545.0,26.040000000000003,40.120000000000005,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374562573.0,51.0,4.0,41.0,1463.0,26.040000000000003,40.120000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,380545.0,29.505000000000003,14.280000000000001,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,4.0,41.0,,29.505000000000003,14.280000000000001,,,Carry,,,,,360107.0,55.125,9.384,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374562577.0,52.0,4.0,47.0,1463.0,55.125,9.384,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Chipped', 'Length', 'Zone', 'PassEndX']","[91, 120, 29, 124, 36, 37, 217, 218]",True,360107.0,83.58,11.152,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374562585.0,38.0,4.0,49.0,107.0,26.669999999999998,52.904,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562595.0,39.0,4.0,52.0,107.0,33.6,44.744,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,135638.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562609.0,53.0,4.0,54.0,1463.0,71.29500000000002,37.264,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,342697.0,,,,,,,,,,,,7.0,Ewerton,,Portimonense,Vitoria de Guimaraes
2374562615.0,40.0,4.0,55.0,107.0,37.905,28.560000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,260785.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562621.0,54.0,4.0,55.0,1463.0,67.095,39.440000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,342697.0,,,,,,,,,,,,7.0,Ewerton,,Portimonense,Vitoria de Guimaraes
,,4.0,55.0,,67.095,39.440000000000005,,,Carry,,,,,342697.0,63.42,30.26,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
2374562631.0,55.0,4.0,57.0,1463.0,63.42,30.26,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,342697.0,58.275000000000006,15.504000000000001,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
2374562657.0,56.0,5.0,2.0,1463.0,58.275000000000006,18.02,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,360107.0,48.93000000000001,34.408,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,5.0,2.0,,48.93000000000001,34.408,,,Carry,,,,,380545.0,58.695,37.876000000000005,,,,,,,,,,4.0,Willyan,True,Portimonense,Vitoria de Guimaraes
2374562665.0,57.0,5.0,7.0,1463.0,58.695,37.876000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Chipped', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,380545.0,81.165,63.24,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374562685.0,58.0,5.0,9.0,1463.0,81.165,63.24,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,422207.0,79.275,55.556000000000004,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374562699.0,59.0,5.0,11.0,1463.0,79.8,56.236000000000004,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,345275.0,75.495,63.580000000000005,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Vitoria de Guimaraes
2374562721.0,60.0,5.0,13.0,1463.0,75.81,63.03600000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndX', 'Zone', 'PlayerCaughtOffside', 'PassEndY']","[91, 217]",True,422207.0,96.705,61.540000000000006,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Vitoria de Guimaraes
2374562733.0,41.0,5.0,13.0,107.0,21.525000000000002,8.84,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,380681.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562785.0,42.0,5.0,42.0,107.0,14.700000000000001,18.632,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'FreekickTaken', 'IndirectFreekickTaken', 'PassEndX', 'Longball', 'Zone']","[91, 119, 117, 127, 132, 36, 38, 216, 218]",True,107158.0,67.83,10.540000000000001,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374562787.0,43.0,5.0,44.0,107.0,73.92000000000002,11.696,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562789.0,61.0,5.0,44.0,1463.0,31.080000000000002,56.304,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,380545.0,,,,,,,,,,,,4.0,Willyan,,Portimonense,Vitoria de Guimaraes
2374562797.0,44.0,5.0,45.0,107.0,67.62,10.540000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,343090.0,89.88,13.600000000000001,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374562803.0,45.0,5.0,48.0,107.0,80.22000000000001,11.968000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,343090.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562801.0,62.0,5.0,48.0,1463.0,11.340000000000002,55.760000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,342696.0,,,,,,,,,,,,3.0,Lucas Possignolo,,Portimonense,Vitoria de Guimaraes
2374562809.0,63.0,5.0,48.0,1463.0,11.340000000000002,55.760000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 118, 120, 29, 36, 37, 215, 218]",True,342696.0,22.155,57.596000000000004,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562827.0,46.0,5.0,52.0,107.0,101.64,17.612000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Cross', 'Length', 'PassEndX', 'Zone', 'Chipped', 'Angle']","[91, 124, 126, 36, 37, 217, 218]",True,343090.0,105.0,37.264,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374573721.0,11060.0,5.0,,1463.0,96.705,61.540000000000006,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,381687.0,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Vitoria de Guimaraes
2374562897.0,65.0,6.0,10.0,1463.0,3.57,38.284,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'GoalKick', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,21.419999999999998,51.476000000000006,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,6.0,10.0,,21.419999999999998,51.476000000000006,,,Carry,,,,,342696.0,23.94,48.824,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562907.0,66.0,6.0,16.0,1463.0,23.94,48.824,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,12.18,38.352000000000004,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,6.0,16.0,,12.18,38.352000000000004,,,Carry,,,,,310029.0,16.695,35.496,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374562917.0,67.0,6.0,19.0,1463.0,16.695,35.496,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,310029.0,23.835,15.028000000000002,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
2374562923.0,68.0,6.0,21.0,1463.0,23.94,14.892,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,360107.0,25.41,28.628000000000004,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
,,6.0,21.0,,25.41,28.628000000000004,,,Carry,,,,,380545.0,26.25,30.736000000000004,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374562951.0,69.0,6.0,24.0,1463.0,26.25,30.736000000000004,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,380545.0,32.550000000000004,60.31600000000001,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,6.0,24.0,,32.550000000000004,60.31600000000001,,,Carry,,,,,342696.0,45.36000000000001,55.01200000000001,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374562955.0,70.0,6.0,34.0,1463.0,45.36000000000001,55.01200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,342696.0,38.745,48.008,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562967.0,71.0,6.0,35.0,1463.0,38.745,48.008,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,380545.0,40.74,66.028,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,6.0,35.0,,40.74,66.028,,,Carry,,,,,342696.0,40.95,62.83200000000001,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374562983.0,72.0,6.0,38.0,1463.0,40.95,62.83200000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Chipped', 'Longball', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,342696.0,74.55,51.476000000000006,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
,,6.0,38.0,,74.55,51.476000000000006,,,Carry,,,,,423988.0,72.97500000000001,50.048,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
2374562985.0,73.0,6.0,40.0,1463.0,72.97500000000001,50.048,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,423988.0,,,,,,,,,,,,39.0,Wilinton Aponza,,Portimonense,Vitoria de Guimaraes
2374562987.0,48.0,6.0,40.0,107.0,32.025,17.952,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,351604.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562995.0,74.0,6.0,40.0,1463.0,74.655,51.476000000000006,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,423988.0,77.28,57.25600000000001,,,,,,,,,,39.0,Wilinton Aponza,False,Portimonense,Vitoria de Guimaraes
,,6.0,40.0,,77.28,57.25600000000001,,,Carry,,,,,381687.0,91.875,27.404,,,,,,,,,,70.0,Iván Angulo,True,Portimonense,Vitoria de Guimaraes
2374562997.0,49.0,6.0,43.0,107.0,13.020000000000001,11.016,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,380681.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374562999.0,75.0,6.0,43.0,1463.0,91.98,56.984,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,381687.0,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Vitoria de Guimaraes
2374563011.0,77.0,6.0,48.0,1463.0,91.875,27.404,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,342996.0,,,,,,,,,,,,77.0,Aylton Boa Morte,,Portimonense,Vitoria de Guimaraes
2374563009.0,50.0,6.0,49.0,107.0,23.415000000000003,54.53600000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,430413.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563031.0,51.0,6.0,54.0,107.0,19.845,65.688,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'Chipped', 'PassEndY', 'Zone', 'Longball']","[91, 120, 124, 128, 36, 38, 216, 218]",True,430413.0,58.589999999999996,58.07200000000001,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374563041.0,78.0,6.0,59.0,1463.0,41.265,14.620000000000001,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
2374563047.0,79.0,6.0,59.0,1463.0,40.005,15.096,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,24.465000000000003,32.504,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374563049.0,80.0,7.0,2.0,1463.0,25.095,32.980000000000004,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,310029.0,37.589999999999996,31.28,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,7.0,2.0,,37.589999999999996,31.28,,,Carry,,,,,380545.0,40.95,32.912,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563065.0,81.0,7.0,5.0,1463.0,40.95,32.912,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,380545.0,41.160000000000004,48.620000000000005,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,7.0,5.0,,41.160000000000004,48.620000000000005,,,Carry,,,,,342696.0,48.615,53.38,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
2374563085.0,82.0,7.0,9.0,1463.0,48.615,53.38,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,342696.0,63.839999999999996,62.220000000000006,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,7.0,9.0,,63.839999999999996,62.220000000000006,,,Carry,,,,,422207.0,60.58500000000001,51.61200000000001,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374563095.0,83.0,7.0,13.0,1463.0,60.58500000000001,51.61200000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,422207.0,56.385000000000005,33.524,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Vitoria de Guimaraes
2374563105.0,84.0,7.0,14.0,1463.0,56.385000000000005,33.524,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,342697.0,64.89,28.628000000000004,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
2374563103.0,52.0,7.0,16.0,107.0,44.205000000000005,42.364000000000004,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563113.0,53.0,7.0,17.0,107.0,48.510000000000005,47.53200000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,412912.0,,,,,,,,,,,,,,,Portimonense,Vitoria de Guimaraes
2374563121.0,54.0,7.0,17.0,107.0,49.35,48.008,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,412912.0,45.57,62.35600000000001,,,,,,,,,,,,False,Portimonense,Vitoria de Guimaraes
2374563133.0,55.0,7.0,19.0,107.0,45.99,62.56,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,430413.0,66.57000000000001,64.60000000000001,,,,,,,,,,,,True,Portimonense,Vitoria de Guimaraes
2374563141.0,85.0,7.0,23.0,1463.0,31.919999999999998,2.3120000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Vitoria de Guimaraes
2374563149.0,86.0,7.0,23.0,1463.0,31.919999999999998,2.3120000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,14.28,21.896000000000004,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374563167.0,87.0,7.0,25.0,1463.0,14.28,22.44,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 215, 218]",True,310029.0,23.205000000000002,22.44,,,,,,,,,,94.0,Samuel,False,Portimonense,Vitoria de Guimaraes
,,7.0,25.0,,23.205000000000002,22.44,,,Carry,,,,,380545.0,24.885,21.284000000000002,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563185.0,88.0,7.0,29.0,1463.0,24.885,21.284000000000002,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,380545.0,33.495,15.912,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,7.0,29.0,,33.495,15.912,,,Carry,,,,,342697.0,35.28,31.348000000000003,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
2374563193.0,89.0,7.0,34.0,1463.0,35.28,31.348000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,342697.0,35.175000000000004,50.864000000000004,,,,,,,,,,7.0,Ewerton,False,Portimonense,Vitoria de Guimaraes
,,7.0,34.0,,35.175000000000004,50.864000000000004,,,Carry,,,,,342696.0,34.02,43.928,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374563203.0,90.0,7.0,38.0,1463.0,34.02,43.928,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,342696.0,30.765,32.504,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
,,7.0,38.0,,30.765,32.504,,,Carry,,,,,380545.0,33.18,28.084,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
2374563213.0,91.0,7.0,41.0,1463.0,33.18,28.084,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,380545.0,37.800000000000004,7.752000000000001,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,7.0,41.0,,37.800000000000004,7.752000000000001,,,Carry,,,,,360107.0,50.505,11.016,,,,,,,,,,44.0,Pedrão,True,Portimonense,Vitoria de Guimaraes
2374563217.0,92.0,7.0,46.0,1463.0,50.505,11.016,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,360107.0,42.105000000000004,29.308000000000003,,,,,,,,,,44.0,Pedrão,False,Portimonense,Vitoria de Guimaraes
2374563231.0,93.0,7.0,49.0,1463.0,42.21000000000001,30.328000000000003,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,380545.0,48.405,56.848,,,,,,,,,,4.0,Willyan,False,Portimonense,Vitoria de Guimaraes
,,7.0,49.0,,48.405,56.848,,,Carry,,,,,342696.0,49.665,50.184000000000005,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Vitoria de Guimaraes
2374563247.0,94.0,7.0,55.0,1463.0,49.665,50.184000000000005,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,342696.0,82.84500000000001,26.044,,,,,,,,,,3.0,Lucas Possignolo,True,Portimonense,Vitoria de Guimaraes
